Capital IQ Company Screening Report > [Financial Ratio Bot] Chemical companies test case,,,,,,,,,,,,,
,,,,,,,,,,,,,
Company Name,Exchange:Ticker,Industry Classifications,P/LTM Diluted EPS Before Extra [Latest] (x),"Day Close Price [Latest] (SGD, Historical rate)",P/BV [Latest] (x),"Total Revenues, 3 Yr CAGR % [LTM] (%)",Return on Equity % [LTM],Current Ratio [LTM],EBITDA Margin % [LTM],Total Asset Turnover [Latest Annual],Total Debt/Capital % [Latest Annual],Exchanges [Primary Listing],Exchanges [Secondary Listings]
Stuart Olson Inc. (TSX:SOX),TSX:SOX,Industrials (Primary); Consumer Discretionary; Information Technology,NM,-,NM, 0.233 , (225.2)  , 1.28 , 0.606 , 1.67 , 83.0 ,The Toronto Stock Exchange (TSX),-
"Student Properties Spain SOCIMI, S.A. (BME:YSPS)",BME:YSPS,Financials (Primary), 179.0 , 2.52 , 1.6 ,-, 0.898 , 3.61 , 67.0 , 0.062 , 41.8 ,Bolsas y Mercados Espanoles (BME),-
Studentbostäder i Norden AB (publ) (OM:STUDBO),OM:STUDBO,Real Estate (Primary), 16.4 , 1.24 , 0.886 ,-,-, 0.431 , 41.8 , 0.05 , 58.1 ,OMX Nordic Exchange Stockholm (OM),-
"STUDIO ALICE Co.,Ltd. (TSE:2305)",TSE:2305,Consumer Discretionary (Primary), 16.7 , 28.94 , 1.6 , (0.502)  , 9.72 , 2.79 , 22.2 , 1.01 , 9.14 ,The Tokyo Stock Exchange (TSE),-
"STUDIO ATAO Co., Ltd. (TSE:3550)",TSE:3550,Consumer Discretionary (Primary), 187.2 , 5.87 , 2.29 , 5.19 , 1.3 , 5.58 , 3.0 , 1.11 , 23.0 ,The Tokyo Stock Exchange (TSE),-
Studio City International Holdings Limited (NYSE:MSC),NYSE:MSC,Consumer Discretionary (Primary),NM, 15.28 , 1.29 , (58.6)  , (35.9)  , 4.82 , (255.0)  , 0.017 , 55.8 ,New York Stock Exchange (NYSE),-
Studio Retail Group plc (LSE:STU),LSE:STU,Consumer Discretionary (Primary), 16.2 , 5.26 , 3.17 , 0.405 , 23.7 , 3.54 , 13.1 , 0.975 , 81.2 ,London Stock Exchange (LSE),-
Studsvik AB (publ) (OM:SVIK),OM:SVIK,Industrials (Primary); Information Technology, 18.0 , 13.06 , 2.09 , 0.423 , 11.7 , 1.04 , 8.2 , 0.92 , 25.5 ,OMX Nordic Exchange Stockholm (OM),"LSE:0GO6
Company: Studsvik AB (publ)
(IQT38742219) - London Stock Exchange (LSE)"
Sturdy Industries Limited (BSE:530611),BSE:530611,Industrials (Primary); Materials; Materials,-, 0.008 ,-, (39.0)  ,NM, 0.655 , (26.0)  , 0.387 , 150.8 ,Mumbai Stock Exchange (BSE),-
"Sturm, Ruger & Company, Inc. (NYSE:RGR)",NYSE:RGR,Consumer Discretionary (Primary); Industrials; Materials; Materials, 13.6 , 115.65 , 5.28 , 9.01 , 38.6 , 3.45 , 28.4 , 1.63 , 0.815 ,New York Stock Exchange (NYSE),"DB:ST2
Company: Sturm, Ruger & Company, Inc.
(IQT243101599) - Deutsche Boerse AG (DB)"
STV Group plc (LSE:STVG),LSE:STVG,Communication Services (Primary), 18.9 , 6.15 ,NM, (2.9)  ,NM, 1.92 , 17.9 , 1.13 , 930.6 ,London Stock Exchange (LSE),"DB:3YC
Company: STV Group plc
(IQT706863242) - Deutsche Boerse AG (DB)"
STX Corporation (KOSE:A011810),KOSE:A011810,Industrials (Primary); Consumer Discretionary; Consumer Staples; Energy; Health Care; Information Technology,NM, 9.76 , 6.03 , (20.4)  , (36.4)  , 0.689 , 1.28 , 1.66 , 81.6 ,Korea Stock Exchange (KOSE),-
"STX Engine Co.,Ltd. (KOSE:A077970)",KOSE:A077970,Industrials (Primary); Information Technology, 18.4 , 16.46 , 1.49 , 9.67 , 6.48 , 0.881 , 8.31 , 0.717 , 50.0 ,Korea Stock Exchange (KOSE),-
"STX Heavy Industries Co., Ltd. (KOSE:A071970)",KOSE:A071970,Industrials (Primary),NM, 9.08 , 1.27 , 17.0 , (0.754)  , 0.538 , 2.3 , 0.542 , 49.6 ,Korea Stock Exchange (KOSE),-
Stylam Industries Limited (BSE:526951),BSE:526951,Industrials (Primary); Materials; Materials, 27.2 , 15.7 , 5.8 , 12.5 , 23.8 , 2.03 , 20.8 , 1.2 , 18.6 ,Mumbai Stock Exchange (BSE),-
Styland Holdings Limited (SEHK:211),SEHK:211,Financials (Primary); Industrials; Real Estate,NM, 0.054 , 0.438 , (18.1)  , (8.02)  , 1.17 ,-, 0.049 , 35.3 ,The Stock Exchange of Hong Kong Ltd. (SEHK),"DB:A2QEU1
Company: Styland Holdings Limited
(IQT20170487) - Deutsche Boerse AG (DB)"
Sub Sri Thai Public Company Limited (SET:SST),SET:SST,Consumer Staples (Primary); Consumer Discretionary; Industrials,NM, 0.177 , 1.11 , (8.29)  , (14.1)  , 0.345 , 0.891 , 0.435 , 53.7 ,The Stock Exchange of Thailand (SET),"SET:SST-R
Company: Sub Sri Thai Public Company Limited
(IQT27365984) - The Stock Exchange of Thailand (SET)"
Sub Sri Thai Real Estate Investment Trust (SET:SSTRT),SET:SSTRT,Real Estate (Primary), 11.3 , 0.246 , 0.741 ,-, 6.54 , 17.3 ,-, 0.076 , 15.8 ,The Stock Exchange of Thailand (SET),-
Subaida Financiera S.A. SICAV (BME:S2744),BME:S2744,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Subaru Corporation (TSE:7270),TSE:7270,Consumer Discretionary (Primary); Financials; Industrials; Real Estate, 22.6 , 27.29 , 0.971 , (5.98)  , 4.41 , 2.27 , 10.9 , 0.844 , 15.7 ,The Tokyo Stock Exchange (TSE),"DB:FUH
Company: Subaru Corporation
(IQT20207596) - Deutsche Boerse AG (DB)"
"Subaru Enterprise Co., Ltd. (TSE:9632)",TSE:9632,Industrials (Primary); Consumer Discretionary; Financials; Real Estate; Utilities, 7.78 , 96.45 , 0.753 , 4.24 , 9.97 , 3.96 , 17.1 , 0.881 , 0.222 ,The Tokyo Stock Exchange (TSE),-
Subex Limited (BSE:532348),BSE:532348,Information Technology (Primary), 61.8 , 1.03 , 5.74 , 4.68 , 9.72 , 3.22 , 26.6 , 0.529 , 4.49 ,Mumbai Stock Exchange (BSE),"LSE:SUBX
Company: Subex Limited
(IQT240649182) - London Stock Exchange (LSE)

NSEI:SUBEXLTD
Company: Subex Limited
(IQT46356000) - National Stock Exchange of India (NSEI)"
Subhash Silk Mills Limited (BSE:530231),BSE:530231,Consumer Discretionary (Primary); Industrials, 19.9 , 0.297 , 0.768 ,-,-,-,-,-,-,Mumbai Stock Exchange (BSE),-
Subros Limited (BSE:517168),BSE:517168,Consumer Discretionary (Primary); Industrials, 52.3 , 5.63 , 2.66 ,-,-,-, 7.37 , 1.44 , 17.1 ,Mumbai Stock Exchange (BSE),"NSEI:SUBROS
Company: Subros Limited
(IQT46356134) - National Stock Exchange of India (NSEI)"
Subsea 7 S.A. (OB:SUBC),OB:SUBC,Energy (Primary); Industrials,NM, 13.1 , 0.706 , (1.61)  , (22.4)  , 1.2 , 7.55 , 0.513 , 9.81 ,-,"DB:SOCA
Company: Subsea 7 S.A.
(IQT20106612) - Deutsche Boerse AG (DB)

DB:SOC
Company: Subsea 7 S.A.
(IQT51406103) - Deutsche Boerse AG (DB)

LSE:0OGK
Company: Subsea 7 S.A.
(IQT38737286) - London Stock Exchange (LSE)"
"Suburban Propane Partners, L.P. (NYSE:SPH)",NYSE:SPH,Utilities (Primary); Consumer Discretionary; Industrials, 8.75 , 20.27 , 1.9 , (2.95)  , 22.4 , 0.968 , 24.7 , 0.548 , 78.6 ,New York Stock Exchange (NYSE),"DB:5BS
Company: Suburban Propane Partners, L.P.
(IQT260062751) - Deutsche Boerse AG (DB)"
Success Dragon International Holdings Limited (SEHK:1182),SEHK:1182,Consumer Discretionary (Primary); Financials,NM, 0.095 , 2.85 , (10.3)  , (38.6)  , 1.45 , (4.83)  , 1.33 , 47.3 ,The Stock Exchange of Hong Kong Ltd. (SEHK),"SEHK:2933
Company: Success Dragon International Holdings Limited
(IQT716344101) - The Stock Exchange of Hong Kong Ltd. (SEHK)"
Success Inversiones SICAV SA (BME:S3075),BME:S3075,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Success Prime Corporation (TWSE:2496),TWSE:2496,Consumer Discretionary (Primary); Industrials; Information Technology, 17.0 , 2.75 , 1.3 , (7.21)  , 7.77 , 0.59 , 12.1 , 0.564 , 13.7 ,Taiwan Stock Exchange (TWSE),-
Success Universe Group Limited (SEHK:487),SEHK:487,Consumer Discretionary (Primary); Industrials; Real Estate,NM, 0.026 , 0.737 , (14.9)  , (13.2)  , 1.28 , (10.3)  , 0.262 , 26.7 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
Successmore Being Public Company Limited (SET:SCM),SET:SCM,Consumer Discretionary (Primary); Consumer Staples; Industrials, 29.7 , 0.204 , 4.87 ,-, 18.4 , 4.14 , 13.0 , 1.62 , 7.4 ,The Stock Exchange of Thailand (SET),"SET:SCM-R
Company: Successmore Being Public Company Limited
(IQT619071681) - The Stock Exchange of Thailand (SET)"
Suchitra Finance & Trading Company Limited (BSE:538714),BSE:538714,Financials (Primary), 4.15 , 0.9 , 0.421 , 4.41 ,-,-,-, 0.043 , 40.2 ,Mumbai Stock Exchange (BSE),-
Suchuang Gas Corporation Limited (SEHK:1430),SEHK:1430,Utilities (Primary); Consumer Discretionary; Energy; Financials; Industrials, 27.5 , 0.343 , 1.02 , 6.89 , 3.53 , 1.86 , 12.8 , 0.517 , 16.6 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
Suda Pharmaceuticals Ltd (ASX:SUD),ASX:SUD,Health Care (Primary),NM, 0.056 , 2.56 , (0.212)  , (52.7)  , 3.79 ,-, 0.052 , 2.03 ,Australian Securities Exchange (ASX),"ASX:SUDDC
Company: Suda Pharmaceuticals Ltd
(IQT643465323) - Australian Securities Exchange (ASX)

DB:E4N
Company: Suda Pharmaceuticals Ltd
(IQT225033940) - Deutsche Boerse AG (DB)"
Sudal Industries Limited (BSE:506003),BSE:506003,Materials (Primary); Materials (Primary),NM, 0.128 ,NM, (7.98)  ,NM, 0.167 , 8.14 , 1.25 , 216.2 ,Mumbai Stock Exchange (BSE),-
Sudarshan Chemical Industries Limited (BSE:506655),BSE:506655,Materials (Primary); Materials (Primary), 33.0 , 12.35 , 6.29 , 11.9 , 21.0 , 1.2 , 15.0 , 1.03 , 39.8 ,Mumbai Stock Exchange (BSE),"NSEI:SUDARSCHEM
Company: Sudarshan Chemical Industries Limited
(IQT46356139) - National Stock Exchange of India (NSEI)"
Sudarshan Pharma Industries Limited (NSEI:SUDARSHAN),NSEI:SUDARSHAN,Materials (Primary); Materials (Primary); Health Care,-,-,-,-,-,-,-,-,-,National Stock Exchange of India (NSEI),-
Suditi Industries Limited (BSE:521113),BSE:521113,Consumer Discretionary (Primary),NM, 0.313 , 1.05 ,-,-,-, (9.69)  , 0.829 , 50.0 ,Mumbai Stock Exchange (BSE),-
Südwestdeutsche Salzwerke AG (DB:SSH),DB:SSH,Consumer Staples (Primary); Consumer Discretionary; Health Care; Industrials; Materials; Materials, 129.7 , 124.16 , 3.91 , (2.43)  , 2.95 , 3.96 , 12.5 , 0.705 , 2.33 ,Deutsche Boerse AG (DB),-
Südzucker AG (XTRA:SZU),XTRA:SZU,Consumer Staples (Primary),NM, 21.39 , 1.01 , (1.47)  , (0.984)  , 2.16 , 8.52 , 0.814 , 34.9 ,XETRA Trading Platform (XTRA),"DB:SZU1
Company: Südzucker AG
(IQT670132687) - Deutsche Boerse AG (DB)

DB:SZU
Company: Südzucker AG
(IQT20208599) - Deutsche Boerse AG (DB)

SWX:SZU
Company: Südzucker AG
(IQT253887545) - SIX Swiss Exchange (SWX)

LSE:0G7B
Company: Südzucker AG
(IQT38029185) - London Stock Exchange (LSE)"
Suevia Inversiones Sicav S A (BME:S4158),BME:S4158,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Suez SA (ENXTPA:SEV),ENXTPA:SEV,Utilities (Primary); Industrials,NM, 32.01 , 2.32 , 2.93 , (0.861)  , 1.09 , 11.8 , 0.483 , 65.4 ,Euronext Paris (ENXTPA),"DB:SZ1G
Company: Suez SA
(IQT670571465) - Deutsche Boerse AG (DB)

DB:SZ1
Company: Suez SA
(IQT46941638) - Deutsche Boerse AG (DB)

SWX:SEV
Company: Suez SA
(IQT321067368) - SIX Swiss Exchange (SWX)

LSE:0NRV
Company: Suez SA
(IQT47257798) - London Stock Exchange (LSE)

XTRA:SZ1
Company: Suez SA
(IQT47258191) - XETRA Trading Platform (XTRA)"
Suga International Holdings Limited (SEHK:912),SEHK:912,Consumer Discretionary (Primary); Consumer Staples; Industrials; Information Technology; Real Estate, 20.3 , 0.372 , 0.818 , 11.6 , 10.6 , 1.68 , 6.37 , 1.81 , 15.6 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
"SUGA STEEL Co.,LTD. (TSE:3448)",TSE:3448,Materials (Primary); Materials (Primary),NM,-, 2.2 , (6.44)  , (3.52)  , 0.905 , 3.48 , 1.09 , 72.4 ,The Tokyo Stock Exchange (TSE),-
"Sugai Chemical Industry Co., Ltd. (TSE:4120)",TSE:4120,Materials (Primary); Materials (Primary); Health Care, 6.68 , 18.67 , 0.353 , 4.16 , 5.45 , 1.39 , 15.1 , 0.561 , 34.7 ,The Tokyo Stock Exchange (TSE),-
Sugal & Damani Share Brokers Limited (BSE:511654),BSE:511654,Financials (Primary), 4.77 , 0.172 , 0.354 , (6.37)  ,-,-,-, 0.206 , 0.05 ,Mumbai Stock Exchange (BSE),-
SugarBud Craft Growers Corp. (TSXV:SUGR),TSXV:SUGR,Health Care (Primary),NM, 0.049 , 2.08 ,-, (46.0)  , 1.32 ,-, 0.023 , 37.3 ,-,"DB:REL
Company: SugarBud Craft Growers Corp.
(IQT569376310) - Deutsche Boerse AG (DB)"
"Sugi Holdings Co.,Ltd. (TSE:7649)",TSE:7649,Consumer Staples (Primary); Health Care, 25.5 , 106.78 , 2.68 , 9.65 , 11.0 , 1.67 , 7.24 , 1.83 , 9.46 ,The Tokyo Stock Exchange (TSE),"DB:UGI
Company: Sugi Holdings Co.,Ltd.
(IQT20192510) - Deutsche Boerse AG (DB)"
"Sugimoto & Co., Ltd. (TSE:9932)",TSE:9932,Industrials (Primary), 13.9 , 27.42 , 0.736 , (3.06)  , 5.46 , 4.9 , 6.14 , 1.09 ,-,The Tokyo Stock Exchange (TSE),-
"Sugimura Warehouse Co., Ltd. (TSE:9307)",TSE:9307,Industrials (Primary); Real Estate, 8.9 , 6.51 , 0.639 , 0.452 , 7.39 , 2.62 , 20.1 , 0.444 , 31.9 ,The Tokyo Stock Exchange (TSE),-
"Suheung Co., Ltd. (KOSE:A008490)",KOSE:A008490,Health Care (Primary); Consumer Discretionary, 10.6 , 65.71 , 1.73 , 16.9 , 17.2 , 1.19 , 19.7 , 0.75 , 48.0 ,Korea Stock Exchange (KOSE),-
Suich Industries Limited (BSE:542683),BSE:542683,Information Technology (Primary); Consumer Discretionary, 0.649 ,-, 0.12 ,-,-,-,-,-,-,Mumbai Stock Exchange (BSE),-
Suja 12 SICAV SA (BME:S2745),BME:S2745,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Sujala Trading & Holdings Limited (BSE:539117),BSE:539117,Financials (Primary), 11.3 , 0.161 , 0.309 ,-, 2.75 , 0.124 , 31.6 , 0.085 , 27.2 ,Mumbai Stock Exchange (BSE),-
Sujana Universal Industries Limited (BSE:517224),BSE:517224,Materials (Primary); Materials (Primary); Consumer Discretionary; Industrials,NM,-,NM,-,-,-, 0.266 , 0.072 , 170.1 ,Mumbai Stock Exchange (BSE),"NSEI:SUJANAUNI
Company: Sujana Universal Industries Limited
(IQT46356261) - National Stock Exchange of India (NSEI)"
Sul América S.A. (BOVESPA:SULA11),BOVESPA:SULA11,Financials (Primary), 18.5 , 9.55 , 1.73 , 0.757 , 10.3 , 2.34 , 7.01 , 0.69 , 17.9 ,Bolsa de Valores de Sao Paulo (BOVESPA),"BOVESPA:SULA3
Company: Sul América S.A.
(IQT38042755) - Bolsa de Valores de Sao Paulo (BOVESPA)

BOVESPA:SULA4
Company: Sul América S.A.
(IQT38042754) - Bolsa de Valores de Sao Paulo (BOVESPA)"
Sulabh Engineers & Services Limited (BSE:508969),BSE:508969,Financials (Primary), 32.9 , 0.064 ,-,-,-,-,-, 0.099 , 8.65 ,Mumbai Stock Exchange (BSE),-
"Suli Co., Ltd. (SHSE:603585)",SHSE:603585,Materials (Primary); Materials (Primary), 15.8 , 3.15 , 1.32 , 3.63 , 8.12 , 3.54 , 18.9 , 0.526 ,-,Shanghai Stock Exchange (SHSE),-
Sulliden Mining Capital Inc. (TSX:SMC),TSX:SMC,Materials (Primary); Materials (Primary), 2.15 , 0.125 , 0.496 ,-, 26.2 , 26.3 ,-,-,-,The Toronto Stock Exchange (TSX),"DB:14S
Company: Sulliden Mining Capital Inc.
(IQT270581621) - Deutsche Boerse AG (DB)"
Sultan Resources Limited (ASX:SLZ),ASX:SLZ,Materials (Primary); Materials (Primary),NM, 0.203 , 1.99 ,-, (19.6)  , 13.0 ,-,-,-,Australian Securities Exchange (ASX),-
Sulzer Ltd (SWX:SUN),SWX:SUN,Industrials (Primary); Consumer Discretionary; Energy; Materials; Materials, 53.2 , 189.4 , 3.13 , 2.87 , 5.79 , 1.6 , 10.1 , 0.633 , 56.8 ,SIX Swiss Exchange (SWX),"DB:SUL1
Company: Sulzer Ltd
(IQT20204138) - Deutsche Boerse AG (DB)

LSE:0QQ9
Company: Sulzer Ltd
(IQT26360652) - London Stock Exchange (LSE)"
"Sumavision Technologies Co.,Ltd. (SZSE:300079)",SZSE:300079,Information Technology (Primary); Consumer Discretionary, 88.0 , 1.79 , 2.6 , (8.48)  , 3.52 , 4.69 , 18.9 , 0.22 ,-,Shenzhen Stock Exchange (SZSE),-
Sumco Corporation (TSE:3436),TSE:3436,Information Technology (Primary), 33.2 , 33.49 , 2.51 , 2.04 , 7.72 , 3.01 , 28.3 , 0.497 , 29.7 ,The Tokyo Stock Exchange (TSE),"DB:S3X
Company: Sumco Corporation
(IQT24791812) - Deutsche Boerse AG (DB)"
Sumec Corporation Limited (SHSE:600710),SHSE:600710,Industrials (Primary), 12.1 , 1.28 , 1.53 , 15.5 , 19.5 , 1.05 , 3.3 , 2.27 , 38.7 ,Shanghai Stock Exchange (SHSE),-
Sumedha Fiscal Services Limited (BSE:530419),BSE:530419,Financials (Primary), 3.04 , 0.563 , 0.563 , (2.68)  , 20.3 ,-,-, 0.447 , 0.184 ,Mumbai Stock Exchange (BSE),-
Sumeet Industries Limited (BSE:514211),BSE:514211,Consumer Discretionary (Primary); Materials; Materials,NM, 0.12 ,NM, (26.5)  ,-,-, (19.9)  , 0.909 , 109.9 ,Mumbai Stock Exchange (BSE),"NSEI:SUMEETINDS
Company: Sumeet Industries Limited
(IQT117934404) - National Stock Exchange of India (NSEI)"
Sumeru Industries Limited (BSE:530445),BSE:530445,Consumer Discretionary (Primary); Industrials,NM, 0.019 , 0.857 ,-, 0.076 , 520.5 ,-,-,-,Mumbai Stock Exchange (BSE),-
Sumida Corporation (TSE:6817),TSE:6817,Information Technology (Primary); Consumer Discretionary, 16.4 , 14.55 , 0.911 , (0.87)  , 5.57 , 1.44 , 11.9 , 0.867 , 56.3 ,The Tokyo Stock Exchange (TSE),-
"Sumiken Mitsui Road Co.,Ltd. (TSE:1776)",TSE:1776,Industrials (Primary); Consumer Discretionary; Materials; Materials; Real Estate; Utilities, 7.7 , 12.06 , 0.729 , (0.184)  , 9.91 , 1.65 , 7.29 , 1.24 , 0.199 ,The Tokyo Stock Exchange (TSE),-
"Suminoe Textile Co., Ltd. (TSE:3501)",TSE:3501,Consumer Discretionary (Primary); Consumer Staples; Industrials; Information Technology, 32.7 , 25.27 , 0.454 , (7.02)  , 2.25 , 1.51 , 4.01 , 1.05 , 40.5 ,The Tokyo Stock Exchange (TSE),-
"Sumiseki Holdings,Inc. (TSE:1514)",TSE:1514,Industrials (Primary); Consumer Discretionary; Energy; Materials; Materials,NM, 1.55 , 0.46 , (12.1)  , (0.625)  , 7.62 , 0.9 , 0.581 , 1.94 ,The Tokyo Stock Exchange (TSE),-
Sumit Woods Limited (NSEI:SUMIT),NSEI:SUMIT,Real Estate (Primary),NM, 0.253 , 0.592 ,-,-,-, (31.4)  , 0.264 , 32.1 ,National Stock Exchange of India (NSEI),-
Sumitomo Bakelite Company Limited (TSE:4203),TSE:4203,Materials (Primary); Materials (Primary); Health Care, 17.5 , 59.58 , 1.15 ,-, 6.96 , 2.0 , 15.4 , 0.664 , 26.2 ,The Tokyo Stock Exchange (TSE),-
"Sumitomo Chemical Company, Limited (TSE:4005)",TSE:4005,Materials (Primary); Materials (Primary); Consumer Staples; Health Care; Industrials; Information Technology; Utilities, 21.2 , 7.3 , 0.959 , 1.45 , 4.74 , 1.45 , 11.9 , 0.599 , 47.7 ,The Tokyo Stock Exchange (TSE),"DB:SMM
Company: Sumitomo Chemical Company, Limited
(IQT28716265) - Deutsche Boerse AG (DB)"
Sumitomo Chemical India Limited (BSE:542920),BSE:542920,Materials (Primary); Materials (Primary); Consumer Staples, 54.9 , 6.98 , 12.3 , 11.4 , 25.0 , 2.14 , 18.4 , 1.11 , 2.07 ,Mumbai Stock Exchange (BSE),"NSEI:SUMICHEM
Company: Sumitomo Chemical India Limited
(IQT652345496) - National Stock Exchange of India (NSEI)"
Sumitomo Corporation (TSE:8053),TSE:8053,Industrials (Primary); Communication Services; Consumer Discretionary; Consumer Staples; Energy; Financials; Health Care; Information Technology; Materials; Materials; Real Estate; Utilities,NM, 18.54 , 0.758 , (1.28)  , (4.99)  , 1.54 , 4.77 , 0.573 , 55.9 ,The Tokyo Stock Exchange (TSE),"DB:SUMB
Company: Sumitomo Corporation
(IQT670411470) - Deutsche Boerse AG (DB)

DB:SUMA
Company: Sumitomo Corporation
(IQT20113447) - Deutsche Boerse AG (DB)"
"Sumitomo Dainippon Pharma Co., Ltd. (TSE:4506)",TSE:4506,Health Care (Primary); Consumer Staples; Materials; Materials, 16.4 , 28.21 , 1.59 , 3.39 , 5.75 , 1.65 , 21.9 , 0.403 , 29.7 ,The Tokyo Stock Exchange (TSE),"DB:DPM
Company: Sumitomo Dainippon Pharma Co., Ltd.
(IQT33204458) - Deutsche Boerse AG (DB)"
"Sumitomo Densetsu Co.,Ltd. (TSE:1949)",TSE:1949,Industrials (Primary), 10.2 , 27.93 , 0.989 , 1.62 , 10.2 , 2.05 , 8.06 , 1.08 , 3.27 ,The Tokyo Stock Exchange (TSE),-
"Sumitomo Electric Industries, Ltd. (TSE:5802)",TSE:5802,Consumer Discretionary (Primary); Industrials; Information Technology; Materials; Materials, 23.2 , 20.44 , 0.802 , (1.8)  , 3.76 , 1.72 , 9.66 , 0.903 , 25.1 ,The Tokyo Stock Exchange (TSE),"DB:SMO1
Company: Sumitomo Electric Industries, Ltd.
(IQT670661970) - Deutsche Boerse AG (DB)

DB:SMO
Company: Sumitomo Electric Industries, Ltd.
(IQT28716268) - Deutsche Boerse AG (DB)"
"Sumitomo Forestry Co., Ltd. (TSE:1911)",TSE:1911,Consumer Discretionary (Primary); Financials; Health Care; Industrials; Information Technology; Materials; Materials; Real Estate; Utilities, 11.4 , 26.31 , 1.08 ,-,-, 1.78 , 6.78 ,-, 43.1 ,The Tokyo Stock Exchange (TSE),"DB:5F6
Company: Sumitomo Forestry Co., Ltd.
(IQT677869176) - Deutsche Boerse AG (DB)"
"Sumitomo Heavy Industries, Ltd. (TSE:6302)",TSE:6302,Industrials (Primary); Consumer Discretionary; Health Care; Information Technology; Real Estate, 14.4 , 38.02 , 0.783 , 2.39 , 5.83 , 1.8 , 9.8 , 0.838 , 19.8 ,The Tokyo Stock Exchange (TSE),"DB:SSM1
Company: Sumitomo Heavy Industries, Ltd.
(IQT28536652) - Deutsche Boerse AG (DB)"
"Sumitomo Metal Mining Co., Ltd. (TSE:5713)",TSE:5713,Materials (Primary); Materials (Primary); Energy; Industrials; Information Technology; Real Estate; Utilities, 13.2 , 54.81 , 1.12 , (0.265)  , 8.46 , 2.07 , 15.4 , 0.514 , 22.8 ,The Tokyo Stock Exchange (TSE),"DB:S19
Company: Sumitomo Metal Mining Co., Ltd.
(IQT49055966) - Deutsche Boerse AG (DB)"
"Sumitomo Mitsui Construction Co., Ltd. (TSE:1821)",TSE:1821,Industrials (Primary); Consumer Discretionary; Real Estate, 8.71 , 5.92 , 0.74 , 0.343 , 8.95 , 1.67 , 4.34 , 1.16 , 37.1 ,The Tokyo Stock Exchange (TSE),"DB:72S
Company: Sumitomo Mitsui Construction Co., Ltd.
(IQT254732323) - Deutsche Boerse AG (DB)"
"Sumitomo Mitsui Financial Group, Inc. (TSE:8316)",TSE:8316,Financials (Primary); Industrials; Information Technology, 10.4 , 47.63 , 0.451 , (1.23)  , 4.52 ,-,-,-,-,The Tokyo Stock Exchange (TSE),"DB:XMFA
Company: Sumitomo Mitsui Financial Group, Inc.
(IQT240726809) - Deutsche Boerse AG (DB)

DB:XMF
Company: Sumitomo Mitsui Financial Group, Inc.
(IQT24862579) - Deutsche Boerse AG (DB)

LSE:0LAF
Company: Sumitomo Mitsui Financial Group, Inc.
(IQT550926363) - London Stock Exchange (LSE)

NYSE:SMFG
Company: Sumitomo Mitsui Financial Group, Inc.
(IQT6113574) - New York Stock Exchange (NYSE)"
"Sumitomo Mitsui Trust Holdings, Inc. (TSE:8309)",TSE:8309,Financials (Primary); Industrials; Real Estate, 9.58 , 44.52 , 0.505 , 4.86 , 5.42 ,-,-,-,-,The Tokyo Stock Exchange (TSE),"DB:MIU
Company: Sumitomo Mitsui Trust Holdings, Inc.
(IQT111772850) - Deutsche Boerse AG (DB)"
"Sumitomo Osaka Cement Co., Ltd. (TSE:5232)",TSE:5232,Materials (Primary); Materials (Primary); Industrials; Information Technology; Real Estate; Utilities, 10.2 , 38.02 , 0.576 , (0.762)  , 5.86 , 1.27 , 14.8 , 0.735 , 20.0 ,The Tokyo Stock Exchange (TSE),"DB:SU2
Company: Sumitomo Osaka Cement Co., Ltd.
(IQT61456139) - Deutsche Boerse AG (DB)"
"Sumitomo Precision Products Co., Ltd. (TSE:6355)",TSE:6355,Industrials (Primary); Information Technology,NM, 31.67 , 0.527 , (4.26)  , (9.02)  , 1.36 , 4.0 , 0.518 , 51.6 ,The Tokyo Stock Exchange (TSE),-
"Sumitomo Realty & Development Co., Ltd. (TSE:8830)",TSE:8830,Real Estate (Primary); Consumer Discretionary; Industrials, 13.7 , 49.39 , 1.29 , (1.1)  , 10.1 , 1.38 , 30.2 , 0.167 , 70.3 ,The Tokyo Stock Exchange (TSE),"DB:RL2
Company: Sumitomo Realty & Development Co., Ltd.
(IQT35009964) - Deutsche Boerse AG (DB)"
Sumitomo Riko Company Limited (TSE:5191),TSE:5191,Consumer Discretionary (Primary); Health Care; Industrials; Information Technology; Materials; Materials,NM, 9.06 , 0.498 , (4.91)  , (2.03)  , 1.46 , 9.26 , 1.06 , 36.7 ,The Tokyo Stock Exchange (TSE),-
"Sumitomo Rubber Industries, Ltd. (TSE:5110)",TSE:5110,Consumer Discretionary (Primary); Health Care; Industrials; Materials; Materials, 11.2 , 19.38 , 0.869 , (3.25)  , 8.1 , 1.83 , 15.2 , 0.787 , 31.8 ,The Tokyo Stock Exchange (TSE),"DB:108
Company: Sumitomo Rubber Industries, Ltd.
(IQT260376569) - Deutsche Boerse AG (DB)"
