Capital IQ Company Screening Report > [Financial Ratio Bot] Chemical companies test case,,,,,,,,,,,,,
,,,,,,,,,,,,,
Company Name,Exchange:Ticker,Industry Classifications,P/LTM Diluted EPS Before Extra [Latest] (x),"Day Close Price [Latest] (SGD, Historical rate)",P/BV [Latest] (x),"Total Revenues, 3 Yr CAGR % [LTM] (%)",Return on Equity % [LTM],Current Ratio [LTM],EBITDA Margin % [LTM],Total Asset Turnover [Latest Annual],Total Debt/Capital % [Latest Annual],Exchanges [Primary Listing],Exchanges [Secondary Listings]
Overall Inversiones SICAV S.A. (BME:S2319),BME:S2319,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Oversea-Chinese Banking Corporation Limited (SGX:O39),SGX:O39,Financials (Primary); Real Estate, 12.2 , 11.9 , 1.07 , (0.754)  ,-,-,-,-,-,Singapore Exchange (SGX),"DB:OCBB
Company: Oversea-Chinese Banking Corporation Limited
(IQT670580536) - Deutsche Boerse AG (DB)

DB:OCBA
Company: Oversea-Chinese Banking Corporation Limited
(IQT237682922) - Deutsche Boerse AG (DB)"
Overseas Chinese Town (Asia) Holdings Limited (SEHK:3366),SEHK:3366,Real Estate (Primary); Consumer Discretionary; Financials; Industrials,NM, 0.277 , 0.106 , (31.7)  , (0.187)  , 2.94 , 9.8 , 0.05 , 40.1 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
Overseas Education Limited (SGX:RQ1),SGX:RQ1,Consumer Discretionary (Primary), 11.1 , 0.27 , 0.825 , (3.03)  , 7.41 , 1.05 , 31.4 , 0.264 , 44.5 ,Singapore Exchange (SGX),-
"Overseas Shipholding Group, Inc. (NYSE:OSG)",NYSE:OSG,Energy (Primary),NM, 2.78 , 0.503 , 1.35 , (3.01)  , 0.359 , 14.9 , 0.348 , 64.6 ,New York Stock Exchange (NYSE),"DB:19O
Company: Overseas Shipholding Group, Inc.
(IQT410298134) - Deutsche Boerse AG (DB)"
"Overstock.com, Inc. (NasdaqGM:OSTK)",NasdaqGM:OSTK,Consumer Discretionary (Primary); Communication Services; Information Technology, 44.3 , 129.79 , 11.0 , 17.8 , 28.2 , 1.63 , 3.56 , 4.09 , 14.0 ,Nasdaq Global Market (NasdaqGM),"DB:OVER
Company: Overstock.com, Inc.
(IQT20109197) - Deutsche Boerse AG (DB)

LSE:0KDU
Company: Overstock.com, Inc.
(IQT541693251) - London Stock Exchange (LSE)"
Ovid Therapeutics Inc. (NasdaqGS:OVID),NasdaqGS:OVID,Health Care (Primary), 2.48 , 5.59 , 1.33 ,-, 84.4 , 14.5 , 52.4 , 0.161 ,-,Nasdaq Global Select (NasdaqGS),"DB:1OT
Company: Ovid Therapeutics Inc.
(IQT430100935) - Deutsche Boerse AG (DB)"
Ovintiv Inc. (TSX:OVV),TSX:OVV,Energy (Primary),NM, 42.51 , 2.03 , 13.6 , (86.7)  , 0.358 , 17.3 , 0.306 , 67.6 ,The Toronto Stock Exchange (TSX),"DB:47Q
Company: Ovintiv Inc.
(IQT24885303) - Deutsche Boerse AG (DB)

BMV:OVV *
Company: Ovintiv Inc.
(IQT82281763) - Bolsa Mexicana de Valores (BMV)

NYSE:OVV
Company: Ovintiv Inc.
(IQT2609168) - New York Stock Exchange (NYSE)"
Ovobel Foods Limited (BSE:530741),BSE:530741,Consumer Staples (Primary),NM, 0.865 , 1.8 , 13.4 ,-,-, (6.82)  , 2.76 , 35.1 ,Mumbai Stock Exchange (BSE),-
Ovoca Bio plc (ISE:OVXA),ISE:OVXA,Health Care (Primary); Industrials; Materials; Materials,NM, 0.224 , 0.628 ,-,-,-,-,-,-,-,"DB:OVXA
Company: Ovoca Bio plc
(IQT84553031) - Deutsche Boerse AG (DB)"
OVS S.p.A. (BIT:OVS),BIT:OVS,Consumer Discretionary (Primary); Consumer Staples, 10.8 , 2.58 , 0.495 , (12.6)  , 4.7 , 1.01 , 7.29 , 0.404 , 64.6 ,Borsa Italiana (BIT),"DB:0OV1
Company: OVS S.p.A.
(IQT288016138) - Deutsche Boerse AG (DB)

LSE:0R5R
Company: OVS S.p.A.
(IQT287282478) - London Stock Exchange (LSE)"
Ovzon AB (publ) (OM:OVZON),OM:OVZON,Communication Services (Primary),NM, 10.02 , 2.26 , (9.27)  , (13.7)  , 4.58 , (55.1)  , 0.153 , 0.412 ,OMX Nordic Exchange Stockholm (OM),"DB:OVZ
Company: Ovzon AB (publ)
(IQT670587079) - Deutsche Boerse AG (DB)"
"Owens & Minor, Inc. (NYSE:OMI)",NYSE:OMI,Health Care (Primary), 16.3 , 55.91 , 3.93 , (2.48)  , 27.7 , 1.65 , 5.27 , 2.43 , 62.7 ,New York Stock Exchange (NYSE),"DB:6OM
Company: Owens & Minor, Inc.
(IQT79365272) - Deutsche Boerse AG (DB)"
Owens Corning (NYSE:OC),NYSE:OC,Industrials (Primary); Materials; Materials, 14.0 , 129.96 , 2.57 , 3.76 , 19.8 , 1.87 , 20.6 , 0.724 , 45.6 ,New York Stock Exchange (NYSE),"DB:O5Q
Company: Owens Corning
(IQT30688756) - Deutsche Boerse AG (DB)

N/A
Company: Owens Corning
(IQT66923861) - XETRA Trading Platform (XTRA)"
Owl Rock Capital Corporation (NYSE:ORCC),NYSE:ORCC,Financials (Primary), 6.64 , 19.76 , 0.991 , 59.5 , 15.2 , 1.46 ,-, 0.078 , 47.9 ,New York Stock Exchange (NYSE),"DB:1D6
Company: Owl Rock Capital Corporation
(IQT672753444) - Deutsche Boerse AG (DB)"
OX2 AB (publ) (OM:OX2),OM:OX2,Industrials (Primary); Utilities, 54.8 , 8.71 , 17.2 ,-,-, 1.65 , 6.18 , 2.37 , 2.99 ,OMX Nordic Exchange Stockholm (OM),-
Oxbridge Re Holdings Limited (NasdaqCM:OXBR),NasdaqCM:OXBR,Financials (Primary), 45.7 , 3.54 , 1.78 , (58.8)  , 4.34 , 18.5 , 28.5 , 0.131 , 5.18 ,Nasdaq Capital Market (NasdaqCM),-
OXE Marine AB (publ) (OM:OXE),OM:OXE,Industrials (Primary),NM, 0.374 , 6.61 , 24.7 , (104.9)  , 2.44 , (94.1)  , 0.224 , 68.2 ,OMX Nordic Exchange Stockholm (OM),"DB:5LK
Company: OXE Marine AB (publ)
(IQT670544029) - Deutsche Boerse AG (DB)

LSE:0GHF
Company: OXE Marine AB (publ)
(IQT549653273) - London Stock Exchange (LSE)"
Oxford Biomedica plc (LSE:OXB),LSE:OXB,Health Care (Primary),NM, 24.46 , 9.48 , 32.6 , (6.63)  , 2.06 , 4.1 , 0.572 , 10.9 ,London Stock Exchange (LSE),"DB:OXOA
Company: Oxford Biomedica plc
(IQT20170128) - Deutsche Boerse AG (DB)"
Oxford Cannabinoid Technologies Holdings Plc (LSE:OCTP),LSE:OCTP,Health Care (Primary),-, 0.062 ,-,-,-,-,-,-,-,London Stock Exchange (LSE),"DB:0CB
Company: Oxford Cannabinoid Technologies Holdings Plc
(IQT716705117) - Deutsche Boerse AG (DB)"
Oxford Industries Limited (BSE:514414),BSE:514414,Consumer Discretionary (Primary),NM,-,NM,-,-,-,-,-,NM,Mumbai Stock Exchange (BSE),-
"Oxford Industries, Inc. (NYSE:OXM)",NYSE:OXM,Consumer Discretionary (Primary); Financials,NM, 129.57 , 3.87 , (7.7)  , (0.102)  , 1.37 , 7.72 , 0.789 , 42.6 ,New York Stock Exchange (NYSE),"DB:OXD
Company: Oxford Industries, Inc.
(IQT243092988) - Deutsche Boerse AG (DB)"
Oxford Instruments plc (LSE:OXIG),LSE:OXIG,Information Technology (Primary); Health Care; Industrials, 32.5 , 43.44 , 5.04 , 2.37 , 16.1 , 1.55 , 18.4 , 0.715 , 12.5 ,London Stock Exchange (LSE),"DB:OX3
Company: Oxford Instruments plc
(IQT246558553) - Deutsche Boerse AG (DB)"
Oxford Lane Capital Corp. (NasdaqGS:OXLC),NasdaqGS:OXLC,Financials (Primary), 2.55 , 9.91 , 1.24 , 19.4 , 67.0 , 3.24 ,-, 0.174 , 33.9 ,Nasdaq Global Select (NasdaqGS),"DB:4RQ0
Company: Oxford Lane Capital Corp.
(IQT718040530) - Deutsche Boerse AG (DB)

DB:4RQ
Company: Oxford Lane Capital Corp.
(IQT670556663) - Deutsche Boerse AG (DB)

NasdaqGM:OXLC.O
Company: Oxford Lane Capital Corp.
(IQT241616016) - Nasdaq Global Market (NasdaqGM)

NasdaqGS:OXLC.P
Company: Oxford Lane Capital Corp.
(IQT655758153) - Nasdaq Global Select (NasdaqGS)"
Oxford Metrics plc (AIM:OMG),AIM:OMG,Information Technology (Primary); Health Care, 48.6 , 2.03 , 4.64 , 0.055 , 9.59 , 2.42 , 12.7 , 0.675 , 7.06 ,-,"DB:RNI
Company: Oxford Metrics plc
(IQT681783128) - Deutsche Boerse AG (DB)"
Oxford Square Capital Corp. (NasdaqGS:OXSQ),NasdaqGS:OXSQ,Financials (Primary), 2.39 , 6.65 , 1.01 , (16.1)  , 50.6 , 3.05 ,-, 0.097 , 32.2 ,Nasdaq Global Select (NasdaqGS),"DB:22T
Company: Oxford Square Capital Corp.
(IQT259933727) - Deutsche Boerse AG (DB)"
Oxford Technology 2 Venture Capital Trust plc (LSE:OXH),LSE:OXH,Financials (Primary),NM, 0.468 , 1.03 ,-, (24.4)  , 26.9 ,-,-,-,London Stock Exchange (LSE),-
Oxford Technology 3 Venture Capital Trust plc (LSE:OTT),LSE:OTT,Financials (Primary),NM,-, 0.704 ,-, (65.2)  , 9.67 ,-,-,-,London Stock Exchange (LSE),-
Oxford Technology 4 Venture Capital Trust Plc (LSE:OXF),LSE:OXF,Financials (Primary),NM,-, 0.868 ,-, (26.7)  , 36.8 ,-,-,-,London Stock Exchange (LSE),-
Oxford Technology Venture Capital Trust plc (LSE:OXT),LSE:OXT,Financials (Primary),NM,-, 0.759 ,-, (31.1)  , 0.889 ,-,-,-,London Stock Exchange (LSE),-
OXIDE Corporation (TSE:6521),TSE:6521,Information Technology (Primary),-, 119.29 ,-,-, 23.0 , 1.42 , 18.2 , 0.584 , 71.4 ,The Tokyo Stock Exchange (TSE),-
Oxina Investments Sicav SA (BME:S3736),BME:S3736,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Oxley Holdings Limited (SGX:5UX),SGX:5UX,Real Estate (Primary); Consumer Discretionary,NM, 0.235 , 0.944 , 1.41 , (19.7)  , 1.68 , 13.8 , 0.219 , 74.5 ,Singapore Exchange (SGX),-
Oxurion NV (ENXTBR:OXUR),ENXTBR:OXUR,Health Care (Primary),NM, 4.01 , 3.83 , (29.0)  , (72.9)  , 3.52 ,-, 0.042 , 4.19 ,Euronext Brussels (ENXTBR),"DB:TG4
Company: Oxurion NV
(IQT47281333) - Deutsche Boerse AG (DB)

LSE:0G99
Company: Oxurion NV
(IQT38029333) - London Stock Exchange (LSE)"
OYO Corporation (TSE:9755),TSE:9755,Industrials (Primary); Information Technology, 16.2 , 15.48 , 0.468 , 2.01 , 2.87 , 5.88 , 8.42 , 0.592 , 5.77 ,The Tokyo Stock Exchange (TSE),-
Oyster Enterprises Acquisition Corp. (NasdaqCM:OSTR),NasdaqCM:OSTR,Financials (Primary),-, 12.93 ,NM,-,-, 0.092 ,-,-, 94.9 ,Nasdaq Capital Market (NasdaqCM),"NasdaqCM:OSTR.U
Company: Oyster Enterprises Acquisition Corp.
(IQT700085895) - Nasdaq Capital Market (NasdaqCM)"
"Oyster Point Pharma, Inc. (NasdaqGS:OYST)",NasdaqGS:OYST,Health Care (Primary),NM, 24.02 , 2.95 ,-, (49.8)  , 13.3 ,-,-, 0.367 ,Nasdaq Global Select (NasdaqGS),-
OZ Minerals Limited (ASX:OZL),ASX:OZL,Materials (Primary); Materials (Primary), 34.8 , 22.76 , 2.34 , 9.47 , 6.87 , 1.27 , 39.3 , 0.313 , 21.0 ,Australian Securities Exchange (ASX),"DB:OXR
Company: OZ Minerals Limited
(IQT28559816) - Deutsche Boerse AG (DB)"
OzAurum Resources Limited (ASX:OZM),ASX:OZM,Materials (Primary); Materials (Primary),-, 0.122 ,-,-,-,-,-,-,-,Australian Securities Exchange (ASX),-
Ozgrowth Limited (ASX:OZG),ASX:OZG,Financials (Primary), 5.05 , 0.249 , 0.952 , 19.9 , 20.6 , 0.367 ,-, 0.013 ,-,Australian Securities Exchange (ASX),-
Ozner Water International Holding Limited (SEHK:2014),SEHK:2014,Consumer Discretionary (Primary); Financials; Industrials; Utilities,NM,-, 0.308 , 6.56 , (126.8)  , 0.467 , (54.2)  , 0.256 , 58.7 ,The Stock Exchange of Hong Kong Ltd. (SEHK),"DB:OZ1
Company: Ozner Water International Holding Limited
(IQT266372777) - Deutsche Boerse AG (DB)"
Ozon Holdings PLC (NasdaqGS:OZON),NasdaqGS:OZON,Consumer Discretionary (Primary); Communication Services,NM, 81.31 , 12.2 ,-, (62.9)  , 3.17 , (13.9)  , 1.08 , 23.9 ,Nasdaq Global Select (NasdaqGS),"DB:1OZ
Company: Ozon Holdings PLC
(IQT710983840) - Deutsche Boerse AG (DB)"
Ozone World Limited (BSE:539291),BSE:539291,Consumer Staples (Primary), 14.6 , 0.318 , 1.05 , 13.6 , 7.51 , 1.22 ,-, 0.131 , 0.008 ,Mumbai Stock Exchange (BSE),-
Ozu Corporation (TSE:7487),TSE:7487,Consumer Discretionary (Primary); Industrials; Materials; Materials, 25.1 , 23.83 , 1.05 , 0.331 , 4.24 , 2.85 , 2.84 , 1.72 , 16.8 ,The Tokyo Stock Exchange (TSE),-
Ozz Resources Limited (ASX:OZZ),ASX:OZZ,Materials (Primary); Materials (Primary),-,-,-,-,-,-,-,-,-,Australian Securities Exchange (ASX),-
P G Foils Limited (BSE:526747),BSE:526747,Materials (Primary); Materials (Primary), 10.7 , 2.57 , 0.656 , 0.22 ,-,-, 8.02 , 0.719 , 43.6 ,Mumbai Stock Exchange (BSE),-
P G Industry Limited (BSE:531281),BSE:531281,Materials (Primary); Materials (Primary),NM, 0.096 , 0.248 , 8.51 ,-,-, 3.25 , 0.789 , 59.7 ,Mumbai Stock Exchange (BSE),-
"P&F Industries, Inc. (NasdaqGM:PFIN)",NasdaqGM:PFIN,Industrials (Primary),NM, 8.88 , 0.511 , (6.84)  , (10.4)  , 2.9 , (3.72)  , 0.854 , 15.5 ,Nasdaq Global Market (NasdaqGM),-
p-ban.com Corp. (TSE:3559),TSE:3559,Information Technology (Primary); Consumer Discretionary, 27.6 , 9.84 , 3.18 , (0.1)  , 12.3 , 4.17 , 11.1 , 1.34 ,-,The Tokyo Stock Exchange (TSE),-
"P.A.M. Transportation Services, Inc. (NasdaqGM:PTSI)",NasdaqGM:PTSI,Industrials (Primary), 9.65 , 70.81 , 1.84 , 4.19 , 21.1 , 1.05 , 18.7 , 0.904 , 66.6 ,Nasdaq Global Market (NasdaqGM),-
P.B. Films Limited (BSE:539352),BSE:539352,Communication Services (Primary), 2.24 ,-, 0.097 ,-, 4.25 , 303.5 ,-,-, 23.0 ,Mumbai Stock Exchange (BSE),-
P.B. Group Limited (SEHK:8331),SEHK:8331,Materials (Primary); Materials (Primary); Financials, 5.25 , 0.01 , 0.417 , 23.4 , 7.78 ,-, 12.1 , 0.466 , 1.66 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
P.C.J. Yegomi Sicav S.A. (BME:S2391),BME:S2391,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
P.C.S. Machine Group Holding Public Company Limited (SET:PCSGH),SET:PCSGH,Consumer Discretionary (Primary); Information Technology; Real Estate, 34.2 , 0.238 , 1.79 , (1.83)  , 5.21 , 6.37 , 18.7 , 0.699 , 7.25 ,The Stock Exchange of Thailand (SET),"SET:PCSGH-R
Company: P.C.S. Machine Group Holding Public Company Limited
(IQT259973681) - The Stock Exchange of Thailand (SET)"
P.H. Capital Limited (BSE:500143),BSE:500143,Financials (Primary), 3.57 , 0.509 , 0.588 , (18.2)  , 76.5 , 167.2 , 32.9 , 3.11 , 0.004 ,Mumbai Stock Exchange (BSE),-
P.M. Telelinnks Limited (BSE:513403),BSE:513403,Industrials (Primary),NM,-, 0.671 , 33.9 ,-,-, 0.475 , 5.51 ,-,Mumbai Stock Exchange (BSE),-
"P.S. Mitsubishi Construction Co., Ltd. (TSE:1871)",TSE:1871,Industrials (Primary), 5.18 , 7.6 , 0.687 , 0.686 , 14.2 , 1.7 , 7.81 , 1.28 , 20.1 ,The Tokyo Stock Exchange (TSE),-
P.T. Asuransi Multi Artha Guna Tbk (IDX:AMAG),IDX:AMAG,Financials (Primary), 16.8 , 0.031 , 0.808 , 1.75 , 4.75 , 0.949 , 13.7 , 0.176 ,-,Indonesia Stock Exchange (IDX),-
P.T. Bank Bumi Arta Tbk (IDX:BNBA),IDX:BNBA,Financials (Primary), 46.4 , 0.075 , 1.26 , (5.55)  , 2.74 ,-,-,-,-,Indonesia Stock Exchange (IDX),-
P.T. Bank Pan Indonesia Tbk (IDX:PNBN),IDX:PNBN,Financials (Primary), 6.51 , 0.074 , 0.458 , 6.29 , 6.79 ,-,-,-,-,Indonesia Stock Exchange (IDX),"DB:PTQ
Company: P.T. Bank Pan Indonesia Tbk
(IQT20115697) - Deutsche Boerse AG (DB)"
P/F Atlantic Petroleum (CPSE:ATLA DKK),CPSE:ATLA DKK,Energy (Primary),NM, 1.26 ,NM,-,NM, 0.072 ,-,-,NM,OMX Nordic Exchange Copenhagen (CPSE),"DB:B3W
Company: P/F Atlantic Petroleum
(IQT253263461) - Deutsche Boerse AG (DB)

LSE:0OF9
Company: P/F Atlantic Petroleum
(IQT38736841) - London Stock Exchange (LSE)"
P/F Bakkafrost (OB:BAKKA),OB:BAKKA,Consumer Staples (Primary), 31.2 , 113.0 , 3.46 , 6.67 , 11.8 , 7.66 , 37.4 , 0.354 , 23.1 ,-,"DB:6BF
Company: P/F Bakkafrost
(IQT302105143) - Deutsche Boerse AG (DB)

LSE:0MQ2
Company: P/F Bakkafrost
(IQT107706098) - London Stock Exchange (LSE)"
P/F BankNordik (CPSE:BNORDIK CSE),CPSE:BNORDIK CSE,Financials (Primary); Real Estate, 8.21 , 35.87 , 0.665 , (3.04)  , 8.42 ,-,-,-,-,OMX Nordic Exchange Copenhagen (CPSE),-
"P3 Spain Logistic Parks SOCIMI, S.A. (BME:YP3L)",BME:YP3L,Real Estate (Primary), 175.6 ,-, 0.886 ,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
"P3, Inc. (TSE:6696)",TSE:6696,Information Technology (Primary),NM, 8.28 , 3.47 , (22.5)  , (40.7)  , 3.39 , (39.9)  , 0.558 , 12.2 ,The Tokyo Stock Exchange (TSE),-
"PA Co., Ltd. (TSE:4766)",TSE:4766,Industrials (Primary); Communication Services; Consumer Discretionary; Information Technology,NM, 2.5 , 3.65 , (15.5)  , (23.4)  , 1.52 , (10.4)  , 0.939 , 55.7 ,The Tokyo Stock Exchange (TSE),-
Pa Shun International Holdings Limited (SEHK:574),SEHK:574,Health Care (Primary),NM, 0.015 , 0.402 , (18.3)  , (87.2)  , 0.989 , (2.34)  , 0.665 , 26.1 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
Pac Roots Cannabis Corp. (CNSX:PACR),CNSX:PACR,Health Care (Primary),NM, 0.142 , 6.62 ,-,-, 0.676 ,-,-,NM,-,"DB:4XM
Company: Pac Roots Cannabis Corp.
(IQT670724241) - Deutsche Boerse AG (DB)"
Pac XXI Investment Sicav SA (BME:S3895),BME:S3895,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
PACCAR Inc (NasdaqGS:PCAR),NasdaqGS:PCAR,Industrials (Primary); Consumer Discretionary; Financials, 21.9 , 119.02 , 2.88 , (2.39)  , 13.8 , 4.35 , 11.1 , 0.662 , 51.5 ,Nasdaq Global Select (NasdaqGS),"BOVESPA:P1AC34
Company: PACCAR Inc
(IQT652260069) - Bolsa de Valores de Sao Paulo (BOVESPA)

DB:PAE
Company: PACCAR Inc
(IQT127513479) - Deutsche Boerse AG (DB)

LSE:0KET
Company: PACCAR Inc
(IQT644684364) - London Stock Exchange (LSE)

N/A
Company: PACCAR Inc
(IQT32842682) - XETRA Trading Platform (XTRA)"
Pace Development Corporation Public Company Limited (SET:PACE),SET:PACE,Real Estate (Primary); Consumer Discretionary; Consumer Staples; Financials,NM,-,NM, (47.2)  ,NM, 0.512 , (84.1)  , 0.098 , 105.2 ,The Stock Exchange of Thailand (SET),"SET:PACE-R
Company: Pace Development Corporation Public Company Limited
(IQT244146271) - The Stock Exchange of Thailand (SET)"
Pacer Funds Trust - Pacer Cash Cows Fund of Funds ETF (NasdaqGM:HERD),NasdaqGM:HERD,Financials (Primary),-,-,-,-,-,-,-,-,-,-,"NasdaqGM:HERD
Company: Pacer Funds Trust - Pacer Cash Cows Fund of Funds ETF
(IQT612524160) - Nasdaq Global Market (NasdaqGM)"
Pacer Funds Trust - Pacer Emerging Markets Cash Cows 100 ETF (NasdaqGM:ECOW),NasdaqGM:ECOW,Financials (Primary),-, 35.92 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
Pacer Funds Trust - Pacer Military Times Best Employers ETF (NasdaqGM:VETS),NasdaqGM:VETS,Financials (Primary),-, 52.15 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
Pacheli Industrial Finance Limited (BSE:523862),BSE:523862,Financials (Primary); Real Estate, 15.4 , 0.092 , 0.444 , (26.1)  ,-,-,-, 0.038 , 9.44 ,Mumbai Stock Exchange (BSE),-
Pacific American Holdings Limited (ASX:PAK),ASX:PAK,Materials (Primary); Materials (Primary); Utilities,NM, 0.019 , 1.7 ,-, (23.8)  , 8.51 ,-,-,-,Australian Securities Exchange (ASX),"DB:4MFA
Company: Pacific American Holdings Limited
(IQT59256862) - Deutsche Boerse AG (DB)"
Pacific Assets Trust plc (LSE:PAC),LSE:PAC,Financials (Primary), 5.53 , 6.31 , 0.985 , 26.4 , 19.5 , 14.7 ,-, 0.213 ,-,London Stock Exchange (LSE),-
Pacific Basin Shipping Limited (SEHK:2343),SEHK:2343,Industrials (Primary); Financials,NM, 0.543 , 1.82 , (0.384)  , (17.8)  , 1.49 , 10.7 , 0.642 , 47.1 ,The Stock Exchange of Hong Kong Ltd. (SEHK),"DB:OYD
Company: Pacific Basin Shipping Limited
(IQT20124069) - Deutsche Boerse AG (DB)"
Pacific Bauxite Limited (ASX:PBX),ASX:PBX,Materials (Primary); Materials (Primary),NM,-,NM, 72.7 ,NM, 0.148 ,-, 0.35 ,-,Australian Securities Exchange (ASX),-
Pacific Bay Minerals Ltd. (TSXV:PBM),TSXV:PBM,Materials (Primary); Materials (Primary),NM, 0.174 ,NM,-,NM, 0.297 ,-,-, 87.4 ,-,"DB:OUBN
Company: Pacific Bay Minerals Ltd.
(IQT20123666) - Deutsche Boerse AG (DB)"
"Pacific Biosciences of California, Inc. (NasdaqGS:PACB)",NasdaqGS:PACB,Health Care (Primary),NM, 47.45 , 23.9 , 1.63 , (34.8)  , 35.4 , (107.3)  , 0.281 , 11.1 ,Nasdaq Global Select (NasdaqGS),"DB:P09
Company: Pacific Biosciences of California, Inc.
(IQT115181587) - Deutsche Boerse AG (DB)"
Pacific Century Premium Developments Limited (SEHK:432),SEHK:432,Real Estate (Primary); Consumer Discretionary; Financials; Industrials,NM, 0.128 , 0.365 , 124.0 , (20.3)  , 1.3 , (3.26)  , 0.131 , 71.1 ,The Stock Exchange of Hong Kong Ltd. (SEHK),"DB:DOF5
Company: Pacific Century Premium Developments Limited
(IQT20109314) - Deutsche Boerse AG (DB)"
Pacific Century Regional Developments Limited (SGX:P15),SGX:P15,Financials (Primary); Industrials,NM, 0.345 , 1.06 , 16.7 , (3.38)  , 22.8 , 75.0 , 0.019 , 26.0 ,Singapore Exchange (SGX),"DB:PFQ
Company: Pacific Century Regional Developments Limited
(IQT31781009) - Deutsche Boerse AG (DB)"
"Pacific Construction Co., Ltd (TWSE:2506)",TWSE:2506,Real Estate (Primary); Consumer Discretionary; Financials; Industrials, 24.9 , 0.515 , 0.561 , 46.9 , 2.93 , 1.89 , 8.31 , 0.194 , 29.4 ,Taiwan Stock Exchange (TWSE),-
Pacific Current Group Limited (ASX:PAC),ASX:PAC,Financials (Primary), 94.6 , 5.77 , 0.745 , (25.1)  , 1.01 , 2.89 , 51.5 , 0.165 , 0.628 ,Australian Securities Exchange (ASX),-
Pacific Empire Minerals Corp. (TSXV:PEMC),TSXV:PEMC,Materials (Primary); Materials (Primary),NM, 0.065 , 3.21 ,-, (96.6)  , 12.5 ,-,-, 3.72 ,-,"DB:1YK
Company: Pacific Empire Minerals Corp.
(IQT670444701) - Deutsche Boerse AG (DB)"
Pacific Gas and Electric Company,-,Utilities (Primary); Energy,-,-,-, 3.71 , 0.872 , 0.737 , 32.5 , 0.203 , 59.8 ,-,"DB:PCG6
Company: Pacific Gas and Electric Company
(IQT713683392) - Deutsche Boerse AG (DB)

NYSEAM:PCG.PRH
Company: Pacific Gas and Electric Company
(IQT2637181) - NYSE MKT LLC (NYSEAM)

NYSEAM:PCG.PRG
Company: Pacific Gas and Electric Company
(IQT2637171) - NYSE MKT LLC (NYSEAM)

NYSEAM:PCG.PRE
Company: Pacific Gas and Electric Company
(IQT2637159) - NYSE MKT LLC (NYSEAM)

NYSEAM:PCG.PRD
Company: Pacific Gas and Electric Company
(IQT2637157) - NYSE MKT LLC (NYSEAM)"
Pacific Horizon Investment Trust PLC (LSE:PHI),LSE:PHI,Financials (Primary), 2.47 , 15.83 , 1.19 , 53.0 , 57.2 , 0.807 ,-, 0.298 , 7.49 ,London Stock Exchange (LSE),-
"Pacific Industrial Co., Ltd. (TSE:7250)",TSE:7250,Consumer Discretionary (Primary); Industrials; Information Technology; Materials; Materials, 9.05 , 14.42 , 0.644 , 8.5 , 7.57 , 1.49 , 16.3 , 0.7 , 37.1 ,The Tokyo Stock Exchange (TSE),-
Pacific Industries Limited (BSE:523483),BSE:523483,Materials (Primary); Materials (Primary), 20.8 , 5.01 , 0.208 ,-,-,-, 10.8 , 0.231 , 10.9 ,Mumbai Stock Exchange (BSE),-
Pacific Legend Group Limited (SEHK:8547),SEHK:8547,Consumer Discretionary (Primary); Industrials,NM, 0.028 , 2.02 , (6.93)  , (31.0)  ,-, (8.03)  , 1.09 , 26.5 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
Pacific Mercantile Bancorp (NasdaqGS:PMBC),NasdaqGS:PMBC,Financials (Primary), 14.6 , 11.36 , 1.28 , 4.51 , 9.12 ,-,-,-,-,Nasdaq Global Select (NasdaqGS),-
"Pacific Metals Co., Ltd. (TSE:5541)",TSE:5541,Materials (Primary); Materials (Primary); Industrials, 29.5 , 21.43 , 0.514 , (7.88)  , 1.81 , 10.6 , (0.357)  , 0.443 ,-,The Tokyo Stock Exchange (TSE),"DB:PYV
Company: Pacific Metals Co., Ltd.
(IQT28716275) - Deutsche Boerse AG (DB)"
Pacific Millennium Packaging Group Corporation (SEHK:1820),SEHK:1820,Materials (Primary); Materials (Primary); Industrials, 20.2 , 1.08 , 2.44 , 7.05 , 12.3 , 1.27 , 9.52 , 1.29 , 42.0 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
"Pacific Net Co.,Ltd. (TSE:3021)",TSE:3021,Consumer Discretionary (Primary); Information Technology, 33.6 , 34.78 , 6.35 , 2.72 , 20.5 , 1.31 , 38.2 , 1.09 , 51.7 ,The Tokyo Stock Exchange (TSE),-
